Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00030 ; 17/10/2025 ; 15:00 ; 00248 ; 00159 ; 00292 ; 00041 ; 00000 ; 00000 ; 00295 ; 00186 ; 00166 ; 00012 ; 00000 ; 00000
00030 ; 17/10/2025 ; 16:00 ; 00245 ; 00162 ; 00305 ; 00016 ; 00000 ; 00000 ; 00294 ; 00188 ; 00164 ; 00010 ; 00000 ; 00000
00030 ; 17/10/2025 ; 17:00 ; 00233 ; 00211 ; 00399 ; 00042 ; 00000 ; 00000 ; 00304 ; 00159 ; 00146 ; 00014 ; 00000 ; 00000
00030 ; 17/10/2025 ; 18:00 ; 00323 ; 00180 ; 00470 ; 00035 ; 00000 ; 00000 ; 00410 ; 00147 ; 00199 ; 00008 ; 00000 ; 00000
00030 ; 17/10/2025 ; 19:00 ; 00341 ; 00166 ; 00399 ; 00019 ; 00000 ; 00000 ; 00383 ; 00138 ; 00168 ; 00003 ; 00000 ; 00000
00030 ; 17/10/2025 ; 20:00 ; 00279 ; 00133 ; 00199 ; 00014 ; 00000 ; 00000 ; 00316 ; 00117 ; 00117 ; 00006 ; 00000 ; 00000
00030 ; 17/10/2025 ; 21:00 ; 00211 ; 00095 ; 00125 ; 00011 ; 00000 ; 00000 ; 00245 ; 00106 ; 00086 ; 00005 ; 00000 ; 00000
00030 ; 17/10/2025 ; 22:00 ; 00126 ; 00073 ; 00057 ; 00001 ; 00000 ; 00000 ; 00144 ; 00081 ; 00054 ; 00006 ; 00000 ; 00000
00030 ; 17/10/2025 ; 23:00 ; 00090 ; 00058 ; 00038 ; 00004 ; 00000 ; 00000 ; 00108 ; 00067 ; 00027 ; 00003 ; 00000 ; 00000
00030 ; 17/10/2025 ; 24:00 ; 00051 ; 00053 ; 00018 ; 00006 ; 00000 ; 00000 ; 00096 ; 00056 ; 00018 ; 00001 ; 00000 ; 00000
00030 ; 18/10/2025 ; 01:00 ; 00048 ; 00049 ; 00022 ; 00003 ; 00000 ; 00000 ; 00068 ; 00035 ; 00017 ; 00005 ; 00000 ; 00000
00030 ; 18/10/2025 ; 02:00 ; 00026 ; 00041 ; 00009 ; 00001 ; 00000 ; 00000 ; 00030 ; 00035 ; 00012 ; 00001 ; 00000 ; 00000
00030 ; 18/10/2025 ; 03:00 ; 00017 ; 00044 ; 00009 ; 00001 ; 00000 ; 00000 ; 00014 ; 00029 ; 00005 ; 00001 ; 00000 ; 00000
00030 ; 18/10/2025 ; 04:00 ; 00017 ; 00046 ; 00010 ; 00006 ; 00000 ; 00000 ; 00005 ; 00039 ; 00004 ; 00004 ; 00000 ; 00000
00030 ; 18/10/2025 ; 05:00 ; 00023 ; 00045 ; 00016 ; 00005 ; 00000 ; 00000 ; 00010 ; 00038 ; 00001 ; 00001 ; 00000 ; 00000
00030 ; 18/10/2025 ; 06:00 ; 00036 ; 00059 ; 00029 ; 00003 ; 00000 ; 00000 ; 00045 ; 00046 ; 00010 ; 00001 ; 00000 ; 00000
00030 ; 18/10/2025 ; 07:00 ; 00128 ; 00082 ; 00095 ; 00008 ; 00000 ; 00000 ; 00036 ; 00061 ; 00014 ; 00005 ; 00000 ; 00000
00030 ; 18/10/2025 ; 08:00 ; 00217 ; 00121 ; 00170 ; 00017 ; 00000 ; 00000 ; 00084 ; 00093 ; 00024 ; 00004 ; 00000 ; 00000
00030 ; 18/10/2025 ; 09:00 ; 00214 ; 00126 ; 00148 ; 00024 ; 00000 ; 00000 ; 00101 ; 00094 ; 00020 ; 00007 ; 00000 ; 00000
00030 ; 18/10/2025 ; 10:00 ; 00258 ; 00131 ; 00190 ; 00016 ; 00000 ; 00000 ; 00144 ; 00125 ; 00039 ; 00005 ; 00000 ; 00000
00030 ; 18/10/2025 ; 11:00 ; 00295 ; 00131 ; 00253 ; 00017 ; 00000 ; 00000 ; 00275 ; 00122 ; 00078 ; 00003 ; 00000 ; 00000
00030 ; 18/10/2025 ; 12:00 ; 00286 ; 00122 ; 00174 ; 00016 ; 00000 ; 00000 ; 00368 ; 00115 ; 00106 ; 00003 ; 00000 ; 00000
00030 ; 18/10/2025 ; 13:00 ; 00226 ; 00156 ; 00206 ; 00020 ; 00000 ; 00000 ; 00402 ; 00122 ; 00130 ; 00005 ; 00000 ; 00000
00030 ; 18/10/2025 ; 14:00 ; 00214 ; 00147 ; 00163 ; 00016 ; 00000 ; 00000 ; 00355 ; 00110 ; 00089 ; 00002 ; 00000 ; 00000
00030 ; 18/10/2025 ; 15:00 ; 00175 ; 00122 ; 00144 ; 00014 ; 00000 ; 00000 ; 00272 ; 00107 ; 00077 ; 00007 ; 00000 ; 00000
00030 ; 18/10/2025 ; 16:00 ; 00170 ; 00097 ; 00091 ; 00009 ; 00000 ; 00000 ; 00266 ; 00100 ; 00066 ; 00005 ; 00000 ; 00000
00030 ; 18/10/2025 ; 17:00 ; 00213 ; 00106 ; 00097 ; 00013 ; 00000 ; 00000 ; 00290 ; 00087 ; 00068 ; 00004 ; 00000 ; 00000
00030 ; 18/10/2025 ; 18:00 ; 00194 ; 00107 ; 00085 ; 00006 ; 00000 ; 00000 ; 00366 ; 00081 ; 00073 ; 00003 ; 00000 ; 00000
00030 ; 18/10/2025 ; 19:00 ; 00182 ; 00091 ; 00103 ; 00012 ; 00000 ; 00000 ; 00347 ; 00070 ; 00109 ; 00002 ; 00000 ; 00000
00030 ; 18/10/2025 ; 20:00 ; 00214 ; 00101 ; 00123 ; 00010 ; 00000 ; 00000 ; 00340 ; 00060 ; 00088 ; 00001 ; 00000 ; 00000
00030 ; 18/10/2025 ; 21:00 ; 00181 ; 00093 ; 00119 ; 00002 ; 00000 ; 00000 ; 00247 ; 00055 ; 00058 ; 00003 ; 00000 ; 00000
00030 ; 18/10/2025 ; 22:00 ; 00123 ; 00070 ; 00048 ; 00006 ; 00000 ; 00000 ; 00175 ; 00032 ; 00036 ; 00002 ; 00000 ; 00000
00030 ; 18/10/2025 ; 23:00 ; 00097 ; 00066 ; 00043 ; 00002 ; 00000 ; 00000 ; 00105 ; 00038 ; 00010 ; 00003 ; 00000 ; 00000
00030 ; 18/10/2025 ; 24:00 ; 00066 ; 00055 ; 00030 ; 00011 ; 00000 ; 00000 ; 00065 ; 00050 ; 00013 ; 00005 ; 00000 ; 00000
00030 ; 19/10/2025 ; 01:00 ; 00048 ; 00046 ; 00021 ; 00003 ; 00000 ; 00000 ; 00054 ; 00030 ; 00011 ; 00004 ; 00000 ; 00000
00030 ; 19/10/2025 ; 02:00 ; 00038 ; 00041 ; 00010 ; 00009 ; 00000 ; 00000 ; 00046 ; 00023 ; 00007 ; 00000 ; 00000 ; 00000
00030 ; 19/10/2025 ; 03:00 ; 00019 ; 00030 ; 00004 ; 00004 ; 00000 ; 00000 ; 00027 ; 00023 ; 00005 ; 00002 ; 00000 ; 00000
00030 ; 19/10/2025 ; 04:00 ; 00015 ; 00041 ; 00008 ; 00005 ; 00000 ; 00000 ; 00022 ; 00020 ; 00007 ; 00001 ; 00000 ; 00000
00030 ; 19/10/2025 ; 05:00 ; 00017 ; 00034 ; 00008 ; 00001 ; 00000 ; 00000 ; 00018 ; 00025 ; 00001 ; 00001 ; 00000 ; 00000
00030 ; 19/10/2025 ; 06:00 ; 00023 ; 00029 ; 00011 ; 00005 ; 00000 ; 00000 ; 00031 ; 00024 ; 00006 ; 00001 ; 00000 ; 00000
00030 ; 19/10/2025 ; 07:00 ; 00103 ; 00037 ; 00039 ; 00003 ; 00000 ; 00000 ; 00025 ; 00020 ; 00015 ; 00002 ; 00000 ; 00000
00030 ; 19/10/2025 ; 08:00 ; 00184 ; 00052 ; 00075 ; 00002 ; 00000 ; 00000 ; 00043 ; 00019 ; 00011 ; 00001 ; 00000 ; 00000
00030 ; 19/10/2025 ; 09:00 ; 00235 ; 00049 ; 00062 ; 00002 ; 00000 ; 00000 ; 00081 ; 00024 ; 00013 ; 00001 ; 00000 ; 00000
00030 ; 19/10/2025 ; 10:00 ; 00350 ; 00038 ; 00107 ; 00001 ; 00000 ; 00000 ; 00127 ; 00033 ; 00018 ; 00000 ; 00000 ; 00000
00030 ; 19/10/2025 ; 11:00 ; 00501 ; 00036 ; 00161 ; 00003 ; 00000 ; 00000 ; 00245 ; 00040 ; 00031 ; 00001 ; 00000 ; 00000
00030 ; 19/10/2025 ; 12:00 ; 00430 ; 00050 ; 00137 ; 00001 ; 00000 ; 00000 ; 00356 ; 00026 ; 00067 ; 00001 ; 00000 ; 00000
00030 ; 19/10/2025 ; 13:00 ; 00304 ; 00036 ; 00081 ; 00003 ; 00000 ; 00000 ; 00498 ; 00036 ; 00119 ; 00001 ; 00000 ; 00000
00030 ; 19/10/2025 ; 14:00 ; 00222 ; 00041 ; 00084 ; 00001 ; 00000 ; 00000 ; 00458 ; 00034 ; 00139 ; 00000 ; 00000 ; 00000
00030 ; 19/10/2025 ; 15:00 ; 00227 ; 00048 ; 00054 ; 00000 ; 00000 ; 00000 ; 00404 ; 00044 ; 00093 ; 00000 ; 00000 ; 00000
00030 ; 19/10/2025 ; 16:00 ; 00216 ; 00043 ; 00062 ; 00003 ; 00000 ; 00000 ; 00362 ; 00053 ; 00087 ; 00004 ; 00000 ; 00000
00030 ; 19/10/2025 ; 17:00 ; 00271 ; 00039 ; 00095 ; 00003 ; 00000 ; 00000 ; 00468 ; 00060 ; 00121 ; 00003 ; 00000 ; 00000
00030 ; 19/10/2025 ; 18:00 ; 00345 ; 00041 ; 00099 ; 00002 ; 00000 ; 00000 ; 00546 ; 00085 ; 00217 ; 00004 ; 00000 ; 00000
00030 ; 19/10/2025 ; 19:00 ; 00327 ; 00037 ; 00090 ; 00000 ; 00000 ; 00000 ; 00651 ; 00089 ; 00251 ; 00003 ; 00000 ; 00000
00030 ; 19/10/2025 ; 20:00 ; 00285 ; 00031 ; 00086 ; 00000 ; 00000 ; 00000 ; 00561 ; 00109 ; 00288 ; 00005 ; 00000 ; 00000
00030 ; 19/10/2025 ; 21:00 ; 00200 ; 00033 ; 00056 ; 00000 ; 00000 ; 00000 ; 00393 ; 00151 ; 00176 ; 00003 ; 00000 ; 00000
00030 ; 19/10/2025 ; 22:00 ; 00117 ; 00033 ; 00033 ; 00001 ; 00000 ; 00000 ; 00194 ; 00137 ; 00104 ; 00006 ; 00000 ; 00000
00030 ; 19/10/2025 ; 23:00 ; 00059 ; 00034 ; 00015 ; 00001 ; 00000 ; 00000 ; 00118 ; 00130 ; 00053 ; 00011 ; 00000 ; 00000
00030 ; 19/10/2025 ; 24:00 ; 00039 ; 00038 ; 00009 ; 00002 ; 00000 ; 00000 ; 00069 ; 00099 ; 00035 ; 00013 ; 00000 ; 00000
00033 ; 13/10/2025 ; 01:00 ; 00056 ; 00026 ; 00003 ; 00000 ; 00000 ; 00000 ; 00033 ; 00012 ; 00003 ; 00001 ; 00000 ; 00000
00033 ; 13/10/2025 ; 02:00 ; 00021 ; 00020 ; 00001 ; 00000 ; 00000 ; 00000 ; 00012 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00033 ; 13/10/2025 ; 03:00 ; 00024 ; 00025 ; 00002 ; 00002 ; 00000 ; 00000 ; 00016 ; 00008 ; 00001 ; 00000 ; 00000 ; 00000
00033 ; 13/10/2025 ; 04:00 ; 00015 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000 ; 00020 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000
00033 ; 13/10/2025 ; 05:00 ; 00062 ; 00025 ; 00002 ; 00000 ; 00000 ; 00000 ; 00046 ; 00029 ; 00002 ; 00002 ; 00000 ; 00000
00033 ; 13/10/2025 ; 06:00 ; 00338 ; 00073 ; 00092 ; 00003 ; 00000 ; 00000 ; 00157 ; 00060 ; 00022 ; 00003 ; 00000 ; 00000
00033 ; 13/10/2025 ; 07:00 ; 00546 ; 00133 ; 00302 ; 00018 ; 00000 ; 00000 ; 00340 ; 00105 ; 00092 ; 00011 ; 00000 ; 00000
00033 ; 13/10/2025 ; 08:00 ; 00877 ; 00248 ; 01098 ; 00065 ; 00000 ; 00000 ; 00915 ; 00175 ; 00842 ; 00062 ; 00000 ; 00000
00033 ; 13/10/2025 ; 09:00 ; 00799 ; 00316 ; 00913 ; 00073 ; 00000 ; 00000 ; 00922 ; 00242 ; 00815 ; 00069 ; 00000 ; 00000
00033 ; 13/10/2025 ; 10:00 ; 00634 ; 00297 ; 00468 ; 00054 ; 00000 ; 00000 ; 00700 ; 00235 ; 00411 ; 00013 ; 00000 ; 00000
00033 ; 13/10/2025 ; 11:00 ; 00638 ; 00315 ; 00328 ; 00039 ; 00000 ; 00000 ; 00599 ; 00207 ; 00264 ; 00024 ; 00000 ; 00000
00033 ; 13/10/2025 ; 12:00 ; 00640 ; 00289 ; 00329 ; 00046 ; 00000 ; 00000 ; 00651 ; 00202 ; 00273 ; 00028 ; 00000 ; 00000
00033 ; 13/10/2025 ; 13:00 ; 00579 ; 00347 ; 00399 ; 00042 ; 00000 ; 00000 ; 00643 ; 00184 ; 00274 ; 00011 ; 00000 ; 00000
00033 ; 13/10/2025 ; 14:00 ; 00721 ; 00261 ; 00470 ; 00033 ; 00000 ; 00000 ; 00658 ; 00181 ; 00301 ; 00016 ; 00000 ; 00000
00033 ; 13/10/2025 ; 15:00 ; 00749 ; 00265 ; 00529 ; 00046 ; 00000 ; 00000 ; 00786 ; 00205 ; 00535 ; 00024 ; 00000 ; 00000
00033 ; 13/10/2025 ; 16:00 ; 00775 ; 00273 ; 00557 ; 00056 ; 00000 ; 00000 ; 00758 ; 00208 ; 00443 ; 00032 ; 00000 ; 00000
00033 ; 13/10/2025 ; 17:00 ; 00792 ; 00274 ; 00626 ; 00039 ; 00000 ; 00000 ; 00863 ; 00204 ; 00574 ; 00045 ; 00000 ; 00000
00033 ; 13/10/2025 ; 18:00 ; 00916 ; 00276 ; 00801 ; 00067 ; 00000 ; 00000 ; 00957 ; 00154 ; 00637 ; 00039 ; 00000 ; 00000
00033 ; 13/10/2025 ; 19:00 ; 00781 ; 00267 ; 00595 ; 00061 ; 00000 ; 00000 ; 00822 ; 00122 ; 00400 ; 00023 ; 00000 ; 00000
00033 ; 13/10/2025 ; 20:00 ; 00651 ; 00168 ; 00339 ; 00036 ; 00000 ; 00000 ; 00571 ; 00086 ; 00159 ; 00011 ; 00000 ; 00000
00033 ; 13/10/2025 ; 21:00 ; 00492 ; 00107 ; 00184 ; 00010 ; 00000 ; 00000 ; 00421 ; 00060 ; 00093 ; 00003 ; 00000 ; 00000
00033 ; 13/10/2025 ; 22:00 ; 00391 ; 00090 ; 00096 ; 00007 ; 00000 ; 00000 ; 00306 ; 00046 ; 00063 ; 00004 ; 00000 ; 00000
00033 ; 13/10/2025 ; 23:00 ; 00217 ; 00051 ; 00028 ; 00001 ; 00000 ; 00000 ; 00223 ; 00028 ; 00028 ; 00000 ; 00000 ; 00000
00033 ; 13/10/2025 ; 24:00 ; 00094 ; 00025 ; 00005 ; 00000 ; 00000 ; 00000 ; 00070 ; 00010 ; 00005 ; 00000 ; 00000 ; 00000
00033 ; 14/10/2025 ; 01:00 ; 00042 ; 00023 ; 00002 ; 00000 ; 00000 ; 00000 ; 00029 ; 00014 ; 00001 ; 00000 ; 00000 ; 00000
00033 ; 14/10/2025 ; 02:00 ; 00009 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00012 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00033 ; 14/10/2025 ; 03:00 ; 00028 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00011 ; 00003 ; 00000 ; 00000 ; 00000
00033 ; 14/10/2025 ; 04:00 ; 00023 ; 00023 ; 00000 ; 00001 ; 00000 ; 00000 ; 00011 ; 00014 ; 00001 ; 00000 ; 00000 ; 00000
00033 ; 14/10/2025 ; 05:00 ; 00056 ; 00037 ; 00001 ; 00001 ; 00000 ; 00000 ; 00043 ; 00031 ; 00001 ; 00000 ; 00000 ; 00000
00033 ; 14/10/2025 ; 06:00 ; 00344 ; 00077 ; 00091 ; 00006 ; 00000 ; 00000 ; 00155 ; 00054 ; 00019 ; 00002 ; 00000 ; 00000
00033 ; 14/10/2025 ; 07:00 ; 00525 ; 00161 ; 00307 ; 00015 ; 00000 ; 00000 ; 00367 ; 00131 ; 00103 ; 00007 ; 00000 ; 00000
00033 ; 14/10/2025 ; 08:00 ; 00928 ; 00240 ; 01098 ; 00064 ; 00000 ; 00000 ; 00934 ; 00199 ; 00871 ; 00071 ; 00000 ; 00000
00033 ; 14/10/2025 ; 09:00 ; 00825 ; 00256 ; 00836 ; 00076 ; 00000 ; 00000 ; 00880 ; 00241 ; 00796 ; 00061 ; 00000 ; 00000
00033 ; 14/10/2025 ; 10:00 ; 00611 ; 00351 ; 00504 ; 00065 ; 00000 ; 00000 ; 00663 ; 00239 ; 00433 ; 00031 ; 00000 ; 00000
00033 ; 14/10/2025 ; 11:00 ; 00538 ; 00288 ; 00297 ; 00021 ; 00000 ; 00000 ; 00583 ; 00229 ; 00291 ; 00023 ; 00000 ; 00000
00033 ; 14/10/2025 ; 12:00 ; 00605 ; 00295 ; 00337 ; 00042 ; 00000 ; 00000 ; 00621 ; 00217 ; 00248 ; 00026 ; 00000 ; 00000
00033 ; 14/10/2025 ; 13:00 ; 00579 ; 00270 ; 00324 ; 00041 ; 00000 ; 00000 ; 00574 ; 00214 ; 00287 ; 00017 ; 00000 ; 00000
00033 ; 14/10/2025 ; 14:00 ; 00775 ; 00232 ; 00490 ; 00038 ; 00000 ; 00000 ; 00675 ; 00193 ; 00356 ; 00025 ; 00000 ; 00000
00033 ; 14/10/2025 ; 15:00 ; 00728 ; 00252 ; 00491 ; 00047 ; 00000 ; 00000 ; 00803 ; 00181 ; 00472 ; 00032 ; 00000 ; 00000
00033 ; 14/10/2025 ; 16:00 ; 00772 ; 00268 ; 00564 ; 00048 ; 00000 ; 00000 ; 00724 ; 00218 ; 00494 ; 00039 ; 00000 ; 00000
00033 ; 14/10/2025 ; 17:00 ; 00765 ; 00271 ; 00643 ; 00045 ; 00000 ; 00000 ; 00809 ; 00190 ; 00525 ; 00018 ; 00000 ; 00000
00033 ; 14/10/2025 ; 18:00 ; 00892 ; 00257 ; 00776 ; 00074 ; 00000 ; 00000 ; 00885 ; 00193 ; 00655 ; 00018 ; 00000 ; 00000
00033 ; 14/10/2025 ; 19:00 ; 00781 ; 00251 ; 00582 ; 00051 ; 00000 ; 00000 ; 00835 ; 00191 ; 00530 ; 00028 ; 00000 ; 00000
00033 ; 14/10/2025 ; 20:00 ; 00639 ; 00173 ; 00338 ; 00029 ; 00000 ; 00000 ; 00585 ; 00109 ; 00250 ; 00011 ; 00000 ; 00000
00033 ; 14/10/2025 ; 21:00 ; 00501 ; 00113 ; 00169 ; 00010 ; 00000 ; 00000 ; 00426 ; 00059 ; 00130 ; 00004 ; 00000 ; 00000
00033 ; 14/10/2025 ; 22:00 ; 00376 ; 00070 ; 00127 ; 00007 ; 00000 ; 00000 ; 00309 ; 00052 ; 00071 ; 00000 ; 00000 ; 00000
00033 ; 14/10/2025 ; 23:00 ; 00206 ; 00054 ; 00048 ; 00002 ; 00000 ; 00000 ; 00251 ; 00023 ; 00038 ; 00002 ; 00000 ; 00000
00033 ; 14/10/2025 ; 24:00 ; 00090 ; 00030 ; 00008 ; 00000 ; 00000 ; 00000 ; 00052 ; 00017 ; 00007 ; 00000 ; 00000 ; 00000
00033 ; 15/10/2025 ; 01:00 ; 00048 ; 00026 ; 00006 ; 00000 ; 00000 ; 00000 ; 00024 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000
00033 ; 15/10/2025 ; 02:00 ; 00023 ; 00021 ; 00001 ; 00000 ; 00000 ; 00000 ; 00015 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000
00033 ; 15/10/2025 ; 03:00 ; 00022 ; 00022 ; 00001 ; 00000 ; 00000 ; 00000 ; 00015 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00033 ; 15/10/2025 ; 04:00 ; 00015 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000 ; 00037 ; 00015 ; 00001 ; 00000 ; 00000 ; 00000
00033 ; 15/10/2025 ; 05:00 ; 00064 ; 00033 ; 00004 ; 00000 ; 00000 ; 00000 ; 00032 ; 00038 ; 00002 ; 00000 ; 00000 ; 00000
00033 ; 15/10/2025 ; 06:00 ; 00322 ; 00110 ; 00106 ; 00002 ; 00000 ; 00000 ; 00157 ; 00065 ; 00026 ; 00001 ; 00000 ; 00000
00033 ; 15/10/2025 ; 07:00 ; 00509 ; 00173 ; 00287 ; 00016 ; 00000 ; 00000 ; 00327 ; 00125 ; 00122 ; 00013 ; 00000 ; 00000
00033 ; 15/10/2025 ; 08:00 ; 00789 ; 00320 ; 01095 ; 00075 ; 00000 ; 00000 ; 00869 ; 00209 ; 00806 ; 00069 ; 00000 ; 00000
00033 ; 15/10/2025 ; 09:00 ; 00693 ; 00382 ; 00808 ; 00080 ; 00000 ; 00000 ; 00783 ; 00301 ; 00701 ; 00060 ; 00000 ; 00000
00033 ; 15/10/2025 ; 10:00 ; 00552 ; 00361 ; 00444 ; 00066 ; 00000 ; 00000 ; 00602 ; 00255 ; 00338 ; 00032 ; 00000 ; 00000
00033 ; 15/10/2025 ; 11:00 ; 00551 ; 00312 ; 00307 ; 00036 ; 00000 ; 00000 ; 00566 ; 00249 ; 00301 ; 00026 ; 00000 ; 00000
00033 ; 15/10/2025 ; 12:00 ; 00619 ; 00307 ; 00376 ; 00030 ; 00000 ; 00000 ; 00789 ; 00228 ; 00514 ; 00045 ; 00000 ; 00000
00033 ; 15/10/2025 ; 13:00 ; 00607 ; 00267 ; 00355 ; 00044 ; 00000 ; 00000 ; 00616 ; 00198 ; 00335 ; 00032 ; 00000 ; 00000
00033 ; 15/10/2025 ; 14:00 ; 00671 ; 00288 ; 00455 ; 00034 ; 00000 ; 00000 ; 00709 ; 00175 ; 00312 ; 00026 ; 00000 ; 00000
00033 ; 15/10/2025 ; 15:00 ; 00712 ; 00290 ; 00559 ; 00045 ; 00000 ; 00000 ; 00729 ; 00203 ; 00450 ; 00025 ; 00000 ; 00000
00033 ; 15/10/2025 ; 16:00 ; 00701 ; 00314 ; 00590 ; 00062 ; 00000 ; 00000 ; 00738 ; 00184 ; 00411 ; 00025 ; 00000 ; 00000
00033 ; 15/10/2025 ; 17:00 ; 00748 ; 00307 ; 00641 ; 00063 ; 00000 ; 00000 ; 00860 ; 00191 ; 00521 ; 00036 ; 00000 ; 00000
00033 ; 15/10/2025 ; 18:00 ; 00813 ; 00301 ; 00700 ; 00059 ; 00000 ; 00000 ; 00925 ; 00152 ; 00635 ; 00055 ; 00000 ; 00000
00033 ; 15/10/2025 ; 19:00 ; 00788 ; 00281 ; 00625 ; 00051 ; 00000 ; 00000 ; 00802 ; 00130 ; 00439 ; 00015 ; 00000 ; 00000
00033 ; 15/10/2025 ; 20:00 ; 00666 ; 00212 ; 00419 ; 00035 ; 00000 ; 00000 ; 00645 ; 00095 ; 00264 ; 00004 ; 00000 ; 00000
00033 ; 15/10/2025 ; 21:00 ; 00552 ; 00082 ; 00200 ; 00007 ; 00000 ; 00000 ; 00420 ; 00049 ; 00091 ; 00001 ; 00000 ; 00000
00033 ; 15/10/2025 ; 22:00 ; 00374 ; 00061 ; 00098 ; 00005 ; 00000 ; 00000 ; 00278 ; 00045 ; 00048 ; 00002 ; 00000 ; 00000
00033 ; 15/10/2025 ; 23:00 ; 00245 ; 00053 ; 00037 ; 00003 ; 00000 ; 00000 ; 00239 ; 00033 ; 00044 ; 00004 ; 00000 ; 00000
00033 ; 15/10/2025 ; 24:00 ; 00095 ; 00043 ; 00011 ; 00000 ; 00000 ; 00000 ; 00064 ; 00022 ; 00005 ; 00000 ; 00000 ; 00000
00033 ; 16/10/2025 ; 01:00 ; 00048 ; 00036 ; 00004 ; 00000 ; 00000 ; 00000 ; 00025 ; 00016 ; 00001 ; 00000 ; 00000 ; 00000
00033 ; 16/10/2025 ; 02:00 ; 00021 ; 00024 ; 00001 ; 00000 ; 00000 ; 00000 ; 00013 ; 00012 ; 00001 ; 00000 ; 00000 ; 00000
00033 ; 16/10/2025 ; 03:00 ; 00023 ; 00019 ; 00001 ; 00001 ; 00000 ; 00000 ; 00017 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000
00033 ; 16/10/2025 ; 04:00 ; 00012 ; 00024 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000
00033 ; 16/10/2025 ; 05:00 ; 00062 ; 00028 ; 00001 ; 00000 ; 00000 ; 00000 ; 00042 ; 00033 ; 00002 ; 00001 ; 00000 ; 00000
00033 ; 16/10/2025 ; 06:00 ; 00358 ; 00072 ; 00100 ; 00005 ; 00000 ; 00000 ; 00167 ; 00073 ; 00023 ; 00005 ; 00000 ; 00000
00033 ; 16/10/2025 ; 07:00 ; 00571 ; 00145 ; 00312 ; 00015 ; 00000 ; 00000 ; 00351 ; 00110 ; 00119 ; 00013 ; 00000 ; 00000
00033 ; 16/10/2025 ; 08:00 ; 00826 ; 00291 ; 01185 ; 00084 ; 00000 ; 00000 ; 00896 ; 00237 ; 00857 ; 00070 ; 00000 ; 00000
00033 ; 16/10/2025 ; 09:00 ; 00839 ; 00315 ; 01007 ; 00097 ; 00000 ; 00000 ; 00849 ; 00242 ; 00778 ; 00050 ; 00000 ; 00000
00033 ; 16/10/2025 ; 10:00 ; 00567 ; 00388 ; 00505 ; 00079 ; 00000 ; 00000 ; 00666 ; 00237 ; 00446 ; 00032 ; 00000 ; 00000
00033 ; 16/10/2025 ; 11:00 ; 00543 ; 00377 ; 00385 ; 00048 ; 00000 ; 00000 ; 00563 ; 00249 ; 00246 ; 00023 ; 00000 ; 00000
00033 ; 16/10/2025 ; 12:00 ; 00564 ; 00300 ; 00352 ; 00030 ; 00000 ; 00000 ; 00614 ; 00230 ; 00286 ; 00020 ; 00000 ; 00000
00033 ; 16/10/2025 ; 13:00 ; 00605 ; 00306 ; 00370 ; 00046 ; 00000 ; 00000 ; 00628 ; 00200 ; 00271 ; 00022 ; 00000 ; 00000
00033 ; 16/10/2025 ; 14:00 ; 00701 ; 00289 ; 00517 ; 00038 ; 00000 ; 00000 ; 00676 ; 00183 ; 00297 ; 00020 ; 00000 ; 00000
00033 ; 16/10/2025 ; 15:00 ; 00709 ; 00328 ; 00623 ; 00054 ; 00000 ; 00000 ; 00793 ; 00188 ; 00524 ; 00032 ; 00000 ; 00000
00033 ; 16/10/2025 ; 16:00 ; 00708 ; 00313 ; 00632 ; 00072 ; 00000 ; 00000 ; 00794 ; 00184 ; 00471 ; 00035 ; 00000 ; 00000
00033 ; 16/10/2025 ; 17:00 ; 00749 ; 00321 ; 00670 ; 00061 ; 00000 ; 00000 ; 00863 ; 00173 ; 00550 ; 00040 ; 00000 ; 00000
00033 ; 16/10/2025 ; 18:00 ; 00733 ; 00342 ; 00723 ; 00062 ; 00000 ; 00000 ; 00939 ; 00178 ; 00652 ; 00028 ; 00000 ; 00000
00033 ; 16/10/2025 ; 19:00 ; 00817 ; 00259 ; 00643 ; 00058 ; 00000 ; 00000 ; 00809 ; 00132 ; 00471 ; 00031 ; 00000 ; 00000
00033 ; 16/10/2025 ; 20:00 ; 00696 ; 00149 ; 00404 ; 00034 ; 00000 ; 00000 ; 00636 ; 00104 ; 00262 ; 00008 ; 00000 ; 00000
